order_id,supplier,category,order_date,promised_date,actual_date,ordered_qty,delivered_qty,rejected_qty,base_price,actual_price,complaints,payment_status
ORD-1433,Alpha Parts,Machinery,2023-05-26,2023-06-04,2023-06-09,235,164,24,36,36.966042517705546,0,On-Time
ORD-1434,Speedy Supply,Packaging,2023-02-17,2023-02-25,2023-03-01,905,905,0,26,24.763475178310113,0,On-Time
ORD-1435,Prime Suppliers,Tools,2023-06-21,2023-06-27,2023-06-27,805,724,0,19,18.654421633533456,0,On-Time
ORD-1436,Vanguard Parts,Components,2023-07-26,2023-08-08,2023-08-08,332,332,0,56,63.47092187960545,0,On-Time
ORD-1437,Fusion Materials,Machinery,2023-08-03,2023-08-11,2023-08-11,200,200,0,87,98.15107108625168,0,On-Time
ORD-1438,Quality First,Machinery,2023-10-05,2023-10-11,2023-10-11,500,500,0,30,30.65080456761482,0,On-Time
ORD-1439,Alpha Parts,Raw Materials,2023-12-31,2024-01-08,2024-01-08,800,640,64,89,97.51923133167477,0,On-Time
ORD-1440,Atlas Logistics,Packaging,2023-06-11,2023-06-21,2023-06-21,574,574,0,35,36.83358628235503,0,On-Time
ORD-1441,Swift Transport,Tools,2023-04-20,2023-04-30,2023-04-30,416,416,0,12,13.562874706847397,0,Under Review
ORD-1442,Prime Suppliers,Components,2023-01-15,2023-01-23,2023-01-23,932,885,17,52,58.44850317255437,0,On-Time
ORD-1443,Quantum Logistics,Packaging,2023-10-15,2023-10-25,2023-10-25,115,115,0,19,21.841392762022384,0,On-Time
ORD-1444,Precision Parts,Packaging,2023-06-24,2023-07-05,2023-07-07,409,409,0,38,43.26268776009774,0,Delayed
ORD-1445,Alpha Parts,Components,2023-09-14,2023-09-22,2023-09-27,121,84,16,53,52.33154991201295,0,On-Time
ORD-1446,Vanguard Parts,Chemicals,2023-01-22,2023-01-27,2023-01-27,853,853,0,41,38.97618731757606,0,Delayed
ORD-1447,Vertex Solutions,Packaging,2023-05-17,2023-05-23,2023-05-23,637,637,0,15,15.505295574597772,0,On-Time
ORD-1448,Delta Manufacturing,Electronics,2023-09-04,2023-09-09,2023-09-09,913,913,0,55,62.01224658412792,0,On-Time
ORD-1449,Phoenix Trading,Fasteners,2023-09-26,2023-10-04,2023-10-04,189,189,0,64,62.59582735841501,0,On-Time
ORD-1450,Global Parts Inc,Chemicals,2023-06-03,2023-06-16,2023-06-16,949,949,0,33,35.39335333015359,0,Delayed
ORD-1451,Speedy Supply,Tools,2023-06-02,2023-06-12,2023-06-12,637,637,0,39,42.06978744497796,0,On-Time
ORD-1452,Elite Materials,Electronics,2023-02-05,2023-02-11,2023-02-11,433,424,4,51,51.30780538666135,0,Delayed
ORD-1453,Prime Suppliers,Machinery,2023-04-10,2023-04-22,2023-04-28,801,801,16,48,49.356971537150514,0,On-Time
ORD-1454,Nova Logistics,Chemicals,2023-01-16,2023-01-26,2023-02-07,650,454,68,19,19.013549177580614,0,On-Time
ORD-1455,Omega Industries,Raw Materials,2023-07-06,2023-07-19,2023-07-31,804,804,80,91,99.75621871349705,0,On-Time
ORD-1456,Fusion Materials,Raw Materials,2023-05-07,2023-05-16,2023-05-16,356,356,0,25,28.20109742469954,0,Delayed
ORD-1457,Prime Suppliers,Components,2023-08-03,2023-08-10,2023-08-12,223,223,0,88,85.63666614563489,0,On-Time
ORD-1458,Omega Industries,Electronics,2023-12-31,2024-01-12,2024-01-20,598,478,95,31,29.50075166540527,0,On-Time
ORD-1459,Precision Parts,Components,2023-02-26,2023-03-07,2023-03-07,405,405,0,40,38.88814266756123,0,On-Time
ORD-1460,Atlas Logistics,Packaging,2023-12-06,2023-12-20,2023-12-20,794,794,0,39,37.169629017689694,0,On-Time
ORD-1461,Swift Transport,Fasteners,2023-05-16,2023-05-30,2023-06-05,946,898,17,20,21.744383469019127,1,On-Time
ORD-1462,Horizon Industries,Components,2023-01-07,2023-01-19,2023-01-19,648,648,0,85,93.34148953892988,0,On-Time
ORD-1463,Vertex Solutions,Components,2023-07-18,2023-07-25,2023-07-25,413,413,0,84,82.5703298074843,0,On-Time
ORD-1464,Vanguard Parts,Electronics,2023-11-22,2023-12-04,2023-12-05,869,869,8,54,56.47433670547973,0,On-Time
ORD-1465,Omega Industries,Chemicals,2023-07-20,2023-08-02,2023-08-14,968,968,145,97,98.30230820854045,0,Delayed
ORD-1466,Stellar Components,Electronics,2023-06-02,2023-06-10,2023-06-10,256,256,0,58,59.91884943057657,0,On-Time
ORD-1467,Phoenix Trading,Chemicals,2023-09-19,2023-10-02,2023-10-02,664,664,0,67,75.34573409612535,0,On-Time
ORD-1468,Zenith Suppliers,Fasteners,2023-03-10,2023-03-18,2023-03-18,379,379,0,46,50.318756879021706,0,On-Time
ORD-1469,Swift Transport,Electronics,2023-03-03,2023-03-10,2023-03-10,320,288,5,93,102.89383604848155,0,Under Review
ORD-1470,Vanguard Parts,Fasteners,2023-09-01,2023-09-11,2023-09-11,352,352,0,96,97.02671503123503,0,Delayed
ORD-1471,Titan Supply,Raw Materials,2023-11-30,2023-12-06,2023-12-06,737,737,0,71,69.73067412814922,0,Delayed
ORD-1472,Swift Transport,Components,2023-12-07,2023-12-19,2023-12-19,205,194,0,69,71.10118866523464,0,Under Review
ORD-1473,Zenith Suppliers,Tools,2023-07-23,2023-08-05,2023-08-06,375,375,0,30,32.230843810810526,0,On-Time
ORD-1474,Precision Parts,Tools,2023-02-05,2023-02-15,2023-02-15,457,447,0,73,79.370736654108,0,On-Time
ORD-1475,Titan Supply,Electronics,2023-05-22,2023-06-03,2023-06-03,327,327,3,94,99.73631463803554,0,On-Time
ORD-1476,Elite Materials,Electronics,2023-12-28,2024-01-05,2024-01-05,407,407,0,99,99.72680562763671,0,On-Time
ORD-1477,Quality First,Chemicals,2023-06-22,2023-07-04,2023-07-04,527,527,0,10,11.493889492616473,0,On-Time
ORD-1478,Swift Transport,Fasteners,2023-01-31,2023-02-14,2023-02-14,984,984,0,37,40.36791785739044,0,On-Time
ORD-1479,Titan Supply,Electronics,2023-09-24,2023-09-29,2023-09-29,805,805,0,21,21.05751746149659,0,On-Time
ORD-1480,Zenith Suppliers,Fasteners,2023-09-21,2023-10-01,2023-10-01,156,152,0,25,27.333191792902873,0,On-Time
ORD-1481,Horizon Industries,Components,2023-05-05,2023-05-16,2023-05-16,449,449,0,14,13.953046359709303,0,On-Time
ORD-1482,Phoenix Trading,Fasteners,2023-09-26,2023-10-03,2023-10-03,960,960,9,24,25.439675869317632,0,On-Time
ORD-1483,Vertex Solutions,Machinery,2023-11-27,2023-12-08,2023-12-09,213,208,2,85,82.84361816283736,0,On-Time
ORD-1484,Horizon Industries,Chemicals,2023-10-22,2023-11-01,2023-11-02,317,317,3,79,86.98818050426395,0,On-Time
ORD-1485,Beta Corp,Chemicals,2023-02-19,2023-02-24,2023-02-24,943,943,0,56,55.7562827655626,0,On-Time
ORD-1486,Omega Industries,Electronics,2023-10-31,2023-11-06,2023-11-18,500,300,15,62,63.59104224695048,0,On-Time
ORD-1487,Quality First,Tools,2023-03-31,2023-04-11,2023-04-11,392,392,0,60,68.84431780457857,0,On-Time
ORD-1488,Vertex Solutions,Components,2023-09-04,2023-09-16,2023-09-16,214,214,0,65,71.43974002648615,0,On-Time
ORD-1489,Horizon Industries,Packaging,2023-11-05,2023-11-18,2023-11-18,659,659,0,31,33.14317290979503,0,On-Time
ORD-1490,Stellar Components,Machinery,2023-07-01,2023-07-08,2023-07-08,730,730,0,88,89.08975429721927,0,On-Time
ORD-1491,Delta Manufacturing,Machinery,2023-07-26,2023-08-08,2023-08-08,439,439,4,29,29.345906205226395,0,On-Time
ORD-1492,Nexus Trading,Machinery,2023-07-30,2023-08-05,2023-08-06,204,204,0,69,68.44566431588825,0,On-Time
ORD-1493,Mega Corp,Machinery,2023-03-05,2023-03-18,2023-03-18,642,642,0,35,38.33572924953638,0,On-Time
ORD-1494,Nexus Trading,Electronics,2023-08-03,2023-08-17,2023-08-17,828,828,0,80,76.88620457827008,0,On-Time
ORD-1495,Apex Logistics,Electronics,2023-06-13,2023-06-20,2023-06-20,373,373,0,68,72.91590344355023,0,Delayed
ORD-1496,Beta Corp,Electronics,2023-08-27,2023-09-07,2023-09-07,265,265,0,43,43.9230962087607,0,On-Time
ORD-1497,Speedy Supply,Packaging,2023-10-06,2023-10-16,2023-10-16,727,690,13,45,48.375646946640146,0,On-Time
ORD-1498,Vertex Solutions,Electronics,2023-08-22,2023-09-03,2023-09-03,270,270,0,43,45.14299420833242,0,On-Time
ORD-1499,Apex Logistics,Components,2023-01-20,2023-02-03,2023-02-03,939,939,0,37,39.72148578510849,0,Delayed
ORD-1500,Fusion Materials,Machinery,2023-10-06,2023-10-13,2023-10-13,133,130,0,58,63.96609719769901,0,On-Time
ORD-1501,Prime Suppliers,Electronics,2023-06-25,2023-07-07,2023-07-07,282,282,14,52,54.91397605116963,0,On-Time
ORD-1502,Elite Materials,Electronics,2023-08-22,2023-09-02,2023-09-02,269,269,0,58,63.757947956620704,0,On-Time
ORD-1503,Horizon Industries,Tools,2023-08-24,2023-09-06,2023-09-06,518,518,0,29,27.76989070606571,0,On-Time
ORD-1504,Beta Corp,Tools,2023-01-25,2023-02-06,2023-02-07,606,606,0,15,17.08077569155094,0,Delayed
ORD-1505,Quality First,Raw Materials,2023-02-16,2023-03-02,2023-03-02,804,804,0,20,19.9114186279228,0,Delayed
ORD-1506,Phoenix Trading,Machinery,2023-01-27,2023-02-04,2023-02-04,465,465,0,34,37.39448513953064,1,On-Time
ORD-1507,Alpha Parts,Packaging,2023-05-26,2023-06-04,2023-06-04,154,154,23,35,35.64213582254791,0,On-Time
ORD-1508,Swift Transport,Components,2023-11-11,2023-11-22,2023-11-22,875,787,0,18,19.029219047659154,0,On-Time
ORD-1509,Global Parts Inc,Fasteners,2023-06-02,2023-06-14,2023-06-14,894,894,0,63,62.29543809560932,0,On-Time
ORD-1510,Apex Logistics,Machinery,2023-09-24,2023-09-29,2023-09-29,365,365,0,45,48.473709968948604,0,On-Time
ORD-1511,Global Parts Inc,Chemicals,2023-06-23,2023-07-04,2023-07-04,735,735,0,24,23.30597124984908,0,Under Review
ORD-1512,Speedy Supply,Chemicals,2023-12-24,2024-01-02,2024-01-08,720,720,14,67,71.13773083240565,0,On-Time
ORD-1513,Zenith Suppliers,Raw Materials,2023-04-06,2023-04-13,2023-04-13,894,894,0,50,47.907335494529775,0,On-Time
ORD-1514,Nexus Trading,Tools,2023-08-10,2023-08-22,2023-08-22,386,378,0,84,83.3681840293294,0,On-Time
ORD-1515,Swift Transport,Electronics,2023-07-01,2023-07-06,2023-07-08,147,147,2,19,21.17828697954719,0,On-Time
ORD-1516,Prime Suppliers,Components,2023-11-24,2023-11-30,2023-11-30,421,421,8,22,21.699173851407682,0,On-Time
ORD-1517,Mega Corp,Tools,2023-01-23,2023-01-28,2023-01-28,854,854,0,76,86.36017387664158,0,On-Time
ORD-1518,Alpha Parts,Fasteners,2023-02-18,2023-02-27,2023-03-11,193,115,5,38,39.31714386874956,0,On-Time
ORD-1519,Titan Supply,Raw Materials,2023-05-31,2023-06-05,2023-06-05,693,693,6,77,73.49331801029264,0,On-Time
ORD-1520,Atlas Logistics,Tools,2023-11-18,2023-11-28,2023-11-28,756,756,0,11,10.47405570737479,1,On-Time
ORD-1521,Phoenix Trading,Electronics,2023-10-19,2023-10-28,2023-10-28,664,664,0,87,83.73807434858487,0,Delayed
ORD-1522,Phoenix Trading,Packaging,2023-10-22,2023-10-31,2023-10-31,719,719,0,33,31.700737569912206,0,Delayed
ORD-1523,Mega Corp,Fasteners,2023-10-26,2023-11-09,2023-11-09,584,584,0,48,51.76322112043215,0,Delayed
ORD-1524,Mega Corp,Packaging,2023-03-02,2023-03-16,2023-03-16,456,456,0,80,81.75573535027175,0,On-Time
ORD-1525,Alpha Parts,Fasteners,2023-04-18,2023-04-26,2023-05-04,346,242,24,27,27.699139349278063,0,On-Time
ORD-1526,Vertex Solutions,Electronics,2023-02-26,2023-03-05,2023-03-07,971,971,9,95,92.38535718555765,0,On-Time
ORD-1527,Prime Suppliers,Raw Materials,2023-08-23,2023-09-01,2023-09-01,213,191,3,71,78.41102612726579,0,On-Time
ORD-1528,Atlas Logistics,Fasteners,2023-03-02,2023-03-11,2023-03-12,273,273,0,40,43.76881335960495,0,Delayed
ORD-1529,Quality First,Tools,2023-02-21,2023-02-28,2023-02-28,319,319,0,47,45.91685812660755,0,On-Time
ORD-1530,Phoenix Trading,Chemicals,2023-09-12,2023-09-19,2023-09-19,968,948,0,79,82.93227017672243,0,Under Review
ORD-1531,Nova Logistics,Electronics,2023-07-24,2023-08-07,2023-08-12,404,323,32,85,87.11145958221407,0,On-Time
ORD-1532,Prime Suppliers,Fasteners,2023-08-07,2023-08-12,2023-08-18,248,235,11,48,52.72899633206822,0,On-Time
ORD-1533,Beta Corp,Machinery,2023-10-19,2023-10-26,2023-10-26,304,304,0,58,60.05815789477845,0,Delayed
ORD-1534,Mega Corp,Tools,2023-03-28,2023-04-11,2023-04-11,228,228,0,83,90.46541724302202,0,On-Time
ORD-1535,Zenith Suppliers,Chemicals,2023-08-23,2023-09-03,2023-09-03,992,992,0,28,31.771128102793465,0,On-Time
ORD-1536,Omega Industries,Electronics,2023-06-30,2023-07-13,2023-07-13,128,76,3,97,107.37205224832394,0,On-Time
ORD-1537,Vertex Solutions,Components,2023-06-08,2023-06-14,2023-06-14,925,906,0,62,69.20559733317705,0,On-Time
ORD-1538,Phoenix Trading,Packaging,2023-12-17,2023-12-25,2023-12-25,397,397,0,39,42.64544142868061,0,On-Time
ORD-1539,Vertex Solutions,Machinery,2023-03-31,2023-04-06,2023-04-06,758,758,0,29,30.355772472225645,0,On-Time
ORD-1540,Quantum Logistics,Fasteners,2023-12-28,2024-01-05,2024-01-05,842,842,8,32,36.71153610434343,0,On-Time
ORD-1541,Elite Materials,Packaging,2023-05-29,2023-06-07,2023-06-07,367,367,3,80,79.79992340505814,0,On-Time
ORD-1542,Vertex Solutions,Tools,2023-02-28,2023-03-10,2023-03-11,514,503,0,46,47.96781332633142,0,On-Time
ORD-1543,Horizon Industries,Fasteners,2023-09-12,2023-09-18,2023-09-18,821,804,8,37,36.667920892523426,0,On-Time
ORD-1544,Titan Supply,Machinery,2023-06-29,2023-07-13,2023-07-13,840,823,0,31,29.679876155848426,0,On-Time
ORD-1545,Quantum Logistics,Machinery,2023-10-19,2023-10-31,2023-10-31,230,230,0,48,50.29740613760726,0,On-Time
ORD-1546,Global Parts Inc,Packaging,2023-06-23,2023-06-29,2023-06-29,390,390,0,10,10.128245307626518,1,On-Time
ORD-1547,Elite Materials,Tools,2023-04-08,2023-04-16,2023-04-16,552,540,0,96,104.39748227135699,0,On-Time
ORD-1548,Fusion Materials,Chemicals,2023-01-22,2023-02-02,2023-02-02,781,781,0,51,55.345201016525635,0,On-Time
ORD-1549,Fusion Materials,Tools,2023-06-01,2023-06-09,2023-06-09,506,506,0,32,35.5290174196694,0,On-Time
ORD-1550,Titan Supply,Raw Materials,2023-04-23,2023-05-02,2023-05-02,687,687,0,26,25.69689988304231,0,On-Time
ORD-1551,Stellar Components,Fasteners,2023-01-28,2023-02-10,2023-02-10,612,612,0,89,96.05214508531641,0,On-Time
ORD-1552,Beta Corp,Tools,2023-01-25,2023-02-06,2023-02-06,137,137,0,97,107.02680511661897,0,Delayed
ORD-1553,Quantum Logistics,Components,2023-10-13,2023-10-20,2023-10-20,328,328,0,19,19.810176833784098,0,On-Time
ORD-1554,Swift Transport,Tools,2023-05-20,2023-05-28,2023-05-28,258,258,5,60,68.22089545853657,0,On-Time
ORD-1555,Omega Industries,Fasteners,2023-07-05,2023-07-15,2023-07-23,727,581,58,39,42.50447118295423,0,On-Time
ORD-1556,Apex Logistics,Raw Materials,2023-06-27,2023-07-07,2023-07-07,417,417,4,30,31.01958960754552,0,Delayed
ORD-1557,Nexus Trading,Raw Materials,2023-09-04,2023-09-13,2023-09-13,365,365,0,96,102.63153130199301,0,On-Time
ORD-1558,Quality First,Tools,2023-10-20,2023-11-02,2023-11-02,945,945,9,58,59.83577102155432,0,On-Time
ORD-1559,Nexus Trading,Tools,2023-04-12,2023-04-17,2023-04-17,697,697,6,67,66.6624608441286,0,Delayed
ORD-1560,Apex Logistics,Electronics,2023-03-23,2023-04-01,2023-04-01,582,582,0,21,21.677546365866764,0,On-Time
ORD-1561,Apex Logistics,Components,2023-05-24,2023-06-04,2023-06-05,189,189,0,92,102.12015898567192,0,On-Time
ORD-1562,Nexus Trading,Electronics,2023-02-07,2023-02-14,2023-02-15,239,239,0,34,32.39654512228816,0,On-Time
ORD-1563,Global Parts Inc,Chemicals,2023-06-15,2023-06-22,2023-06-22,643,643,0,98,111.69907636583326,0,On-Time
ORD-1564,Elite Materials,Tools,2023-09-02,2023-09-08,2023-09-08,564,564,0,78,84.96546789992495,0,On-Time
ORD-1565,Zenith Suppliers,Chemicals,2023-04-20,2023-05-02,2023-05-02,762,762,0,76,74.86977895006885,1,On-Time
ORD-1566,Speedy Supply,Tools,2023-07-28,2023-08-03,2023-08-03,441,441,0,38,38.62042295712653,0,On-Time
ORD-1567,Vertex Solutions,Machinery,2023-10-18,2023-10-27,2023-10-27,519,519,0,22,23.26516863315807,0,On-Time
ORD-1568,Omega Industries,Electronics,2023-10-03,2023-10-10,2023-10-15,189,189,28,73,72.28250138376232,0,On-Time
ORD-1569,Stellar Components,Raw Materials,2023-03-26,2023-04-01,2023-04-01,622,622,0,38,36.23241476328008,0,On-Time
ORD-1570,Speedy Supply,Packaging,2023-07-21,2023-07-26,2023-07-26,685,650,0,10,9.580260734379873,0,Delayed
ORD-1571,Nexus Trading,Fasteners,2023-07-21,2023-07-26,2023-07-26,934,934,0,88,97.94567845938843,0,On-Time
ORD-1572,Zenith Suppliers,Tools,2023-08-10,2023-08-17,2023-08-19,805,805,0,54,58.04510995366107,0,On-Time
ORD-1573,Prime Suppliers,Raw Materials,2023-07-13,2023-07-20,2023-07-24,590,590,11,96,95.81484280566937,0,On-Time
ORD-1574,Elite Materials,Electronics,2023-07-09,2023-07-18,2023-07-18,637,637,0,62,61.31793897494203,0,On-Time
ORD-1575,Precision Parts,Machinery,2023-12-01,2023-12-08,2023-12-08,109,109,0,56,59.244165524332935,0,On-Time
ORD-1576,Apex Logistics,Components,2023-07-18,2023-07-28,2023-07-28,932,932,0,92,95.51466370596914,0,On-Time
ORD-1577,Phoenix Trading,Components,2023-09-05,2023-09-11,2023-09-11,523,523,0,73,81.91548763537409,0,On-Time
ORD-1578,Elite Materials,Components,2023-01-19,2023-01-29,2023-01-29,968,968,0,41,41.16010982245856,0,On-Time
ORD-1579,Prime Suppliers,Tools,2023-11-08,2023-11-17,2023-11-21,572,543,27,46,48.49637690831683,0,On-Time
ORD-1580,Quantum Logistics,Chemicals,2023-08-12,2023-08-24,2023-08-24,874,874,0,81,82.64784674121852,0,On-Time
ORD-1581,Apex Logistics,Packaging,2023-10-04,2023-10-16,2023-10-16,812,812,0,46,46.172912013388085,1,On-Time
ORD-1582,Stellar Components,Machinery,2023-07-18,2023-07-24,2023-07-24,466,466,0,18,19.723500621964803,0,Under Review
ORD-1583,Alpha Parts,Chemicals,2023-08-26,2023-09-02,2023-09-07,879,879,131,29,33.32563822420109,0,On-Time
ORD-1584,Vanguard Parts,Raw Materials,2023-09-24,2023-10-07,2023-10-07,488,488,0,61,69.33544298847548,0,On-Time
ORD-1585,Global Parts Inc,Chemicals,2023-06-13,2023-06-22,2023-06-22,187,187,0,22,23.876073532854413,0,On-Time
ORD-1586,Alpha Parts,Machinery,2023-05-11,2023-05-23,2023-05-23,413,413,82,74,70.43520320385912,0,Delayed
ORD-1587,Speedy Supply,Chemicals,2023-10-28,2023-11-10,2023-11-14,700,665,0,99,100.14989936458907,0,Delayed
ORD-1588,Delta Manufacturing,Packaging,2023-07-09,2023-07-22,2023-07-22,943,924,0,13,13.110130326524146,0,On-Time
ORD-1589,Omega Industries,Fasteners,2023-09-08,2023-09-21,2023-09-29,124,86,12,96,94.69207086895378,0,Delayed
ORD-1590,Prime Suppliers,Components,2023-01-26,2023-02-04,2023-02-06,777,777,0,91,90.49663775408402,0,Delayed
ORD-1591,Beta Corp,Chemicals,2023-11-18,2023-11-30,2023-11-30,729,729,0,36,37.76692417588262,0,On-Time
ORD-1592,Quality First,Fasteners,2023-07-04,2023-07-14,2023-07-14,205,205,0,62,65.89908604170381,0,On-Time
ORD-1593,Titan Supply,Electronics,2023-11-18,2023-11-25,2023-11-25,600,600,0,89,101.289736830457,0,On-Time
ORD-1594,Fusion Materials,Fasteners,2023-10-27,2023-11-05,2023-11-05,532,521,0,50,56.46508699385079,0,On-Time
ORD-1595,Mega Corp,Electronics,2023-03-17,2023-03-25,2023-03-25,421,421,0,91,92.01362381575206,0,Delayed
ORD-1596,Precision Parts,Machinery,2023-02-04,2023-02-10,2023-02-10,927,927,0,77,83.66274956986041,0,On-Time
ORD-1597,Beta Corp,Machinery,2023-08-19,2023-08-30,2023-09-01,412,412,0,10,10.474059454766923,0,On-Time
ORD-1598,Delta Manufacturing,Electronics,2023-01-09,2023-01-14,2023-01-14,138,138,0,48,46.37447439925276,0,Delayed
ORD-1599,Delta Manufacturing,Raw Materials,2023-10-17,2023-10-22,2023-10-22,890,890,8,11,11.15586420409864,0,On-Time
ORD-1600,Atlas Logistics,Electronics,2023-10-11,2023-10-22,2023-10-22,583,583,0,70,75.99223719559139,0,On-Time
ORD-1601,Stellar Components,Packaging,2023-04-23,2023-04-28,2023-04-28,365,365,0,43,46.58888594153857,0,On-Time
ORD-1602,Precision Parts,Electronics,2023-08-20,2023-09-02,2023-09-02,868,868,0,36,34.2134253298855,0,On-Time
ORD-1603,Titan Supply,Fasteners,2023-08-15,2023-08-22,2023-08-22,341,341,0,50,49.70939566212336,0,On-Time
ORD-1604,Fusion Materials,Machinery,2023-04-10,2023-04-19,2023-04-19,704,704,0,30,29.45704681928582,0,On-Time
ORD-1605,Phoenix Trading,Components,2023-10-26,2023-11-07,2023-11-07,768,768,0,33,33.470255401590414,0,On-Time
ORD-1606,Zenith Suppliers,Packaging,2023-02-22,2023-03-04,2023-03-04,195,195,0,22,22.545524381582936,0,On-Time
ORD-1607,Horizon Industries,Packaging,2023-10-20,2023-10-30,2023-10-31,464,464,0,70,67.86146150144687,0,On-Time
ORD-1608,Elite Materials,Raw Materials,2023-01-10,2023-01-20,2023-01-20,832,832,0,17,17.110734995577506,0,On-Time
ORD-1609,Apex Logistics,Components,2023-06-04,2023-06-13,2023-06-13,145,145,0,99,103.70939515488388,0,On-Time
ORD-1610,Precision Parts,Electronics,2023-03-13,2023-03-26,2023-03-27,704,704,0,56,56.30492154982146,0,On-Time
ORD-1611,Beta Corp,Components,2023-08-19,2023-08-25,2023-08-25,257,257,0,52,57.35612099127001,0,On-Time
ORD-1612,Delta Manufacturing,Raw Materials,2023-12-03,2023-12-08,2023-12-08,116,116,0,72,80.56790771374736,0,On-Time
ORD-1613,Atlas Logistics,Electronics,2023-12-10,2023-12-24,2023-12-25,876,876,0,51,52.57259637065935,0,On-Time
ORD-1614,Horizon Industries,Components,2023-01-02,2023-01-13,2023-01-13,272,272,0,81,80.25611907917208,0,Delayed
ORD-1615,Quantum Logistics,Electronics,2023-04-21,2023-05-04,2023-05-04,537,537,0,93,93.67263132669186,0,On-Time
ORD-1616,Stellar Components,Components,2023-04-22,2023-05-04,2023-05-04,350,350,0,86,93.63371452013557,1,Delayed
ORD-1617,Omega Industries,Tools,2023-06-26,2023-07-02,2023-07-10,115,115,5,52,53.7099895336638,0,On-Time
ORD-1618,Omega Industries,Machinery,2023-05-11,2023-05-21,2023-05-21,646,387,77,15,15.653794858157749,0,Under Review
ORD-1619,Quality First,Tools,2023-05-27,2023-06-01,2023-06-01,494,494,0,41,40.396343871092206,0,Under Review
ORD-1620,Titan Supply,Raw Materials,2023-05-23,2023-06-06,2023-06-07,155,155,0,29,30.198148289953856,0,On-Time
ORD-1621,Alpha Parts,Electronics,2023-06-19,2023-07-01,2023-07-06,569,341,68,67,73.89164093946546,0,On-Time
ORD-1622,Omega Industries,Raw Materials,2023-01-08,2023-01-19,2023-01-19,937,937,93,14,15.549265255212806,0,On-Time
ORD-1623,Quality First,Raw Materials,2023-07-08,2023-07-14,2023-07-14,731,731,0,76,74.07902934732847,0,Delayed
ORD-1624,Mega Corp,Machinery,2023-08-14,2023-08-19,2023-08-20,891,891,0,56,56.331804663311864,0,On-Time
ORD-1625,Vanguard Parts,Tools,2023-07-27,2023-08-04,2023-08-04,688,688,0,88,95.48848376786533,0,On-Time
ORD-1626,Elite Materials,Tools,2023-08-17,2023-08-28,2023-08-28,548,548,0,12,12.06392489489502,0,Delayed
ORD-1627,Quality First,Tools,2023-07-06,2023-07-17,2023-07-17,622,622,0,16,15.839237666163823,0,Under Review
ORD-1628,Nexus Trading,Machinery,2023-12-10,2023-12-19,2023-12-20,981,981,0,38,43.200750213553114,0,Delayed
ORD-1629,Quality First,Chemicals,2023-05-04,2023-05-09,2023-05-09,897,897,0,79,81.67682949851775,0,On-Time
ORD-1630,Stellar Components,Packaging,2023-07-01,2023-07-09,2023-07-10,333,333,0,70,76.09798621935987,0,On-Time
ORD-1631,Horizon Industries,Raw Materials,2023-08-06,2023-08-16,2023-08-16,862,862,0,13,12.487298097162173,0,Delayed
ORD-1632,Alpha Parts,Fasteners,2023-01-29,2023-02-03,2023-02-08,554,332,49,13,13.308825595315525,0,Delayed
ORD-1633,Vertex Solutions,Electronics,2023-09-24,2023-10-05,2023-10-06,460,460,0,24,23.783270397042408,0,On-Time
ORD-1634,Prime Suppliers,Raw Materials,2023-03-10,2023-03-20,2023-03-20,712,676,0,20,22.63810304184642,0,Delayed
ORD-1635,Delta Manufacturing,Components,2023-08-09,2023-08-17,2023-08-19,171,171,0,51,52.16883887130613,0,On-Time
ORD-1636,Quality First,Packaging,2023-07-11,2023-07-16,2023-07-16,115,115,0,10,10.924424591050009,0,On-Time
ORD-1637,Titan Supply,Chemicals,2023-02-09,2023-02-17,2023-02-17,482,482,0,48,46.250356388572655,0,On-Time
ORD-1638,Horizon Industries,Chemicals,2023-01-23,2023-02-04,2023-02-04,275,275,0,29,29.986994697355662,0,On-Time
ORD-1639,Precision Parts,Components,2023-02-15,2023-02-20,2023-02-20,587,587,0,23,25.1376832657831,0,On-Time
ORD-1640,Precision Parts,Tools,2023-06-09,2023-06-23,2023-06-23,890,890,0,66,67.39469666260601,0,On-Time
ORD-1641,Vanguard Parts,Chemicals,2023-04-09,2023-04-22,2023-04-22,870,852,0,37,40.004676361581,0,On-Time
ORD-1642,Precision Parts,Packaging,2023-01-24,2023-01-29,2023-01-31,946,946,9,84,88.95456888079329,1,On-Time
ORD-1643,Prime Suppliers,Tools,2023-12-15,2023-12-27,2024-01-02,556,556,27,87,90.52290734040159,0,Delayed
ORD-1644,Atlas Logistics,Raw Materials,2023-08-03,2023-08-10,2023-08-10,651,651,0,60,57.621852382796085,0,On-Time
ORD-1645,Beta Corp,Components,2023-09-10,2023-09-20,2023-09-20,915,896,0,55,55.06123853078534,0,On-Time
ORD-1646,Vertex Solutions,Components,2023-08-03,2023-08-08,2023-08-08,224,224,0,18,19.11045819489025,0,On-Time
ORD-1647,Fusion Materials,Fasteners,2023-03-31,2023-04-13,2023-04-13,515,515,0,11,11.493000385279968,0,On-Time
ORD-1648,Omega Industries,Components,2023-12-05,2023-12-13,2023-12-18,683,683,68,29,27.8287422743073,0,On-Time
ORD-1649,Prime Suppliers,Chemicals,2023-01-02,2023-01-11,2023-01-13,515,515,0,48,52.5381258403463,0,On-Time
